"dept","siren","raison_sociale","nature_juridique","mode_financ","nb_membres","total_pop_tot","total_pop_mun","dep_com","insee","siren_membre","nom_membre","ptot_2023","pmun_2023","path"
"31",200072635,"CC Pyrénées Haut Garonnaises","CC","FPU",76,16146,15541,"31","31146",213101462,"Cirès",14,14,"m 0.50978101,43.744014 0.016936,0.0016 -0.00215,0.01264 -0.018871,0.01871 0,0 -0.00683,-0.0017 -0.010818,-0.0073 0.022968,-0.01067 z"
"31",200072635,"CC Pyrénées Haut Garonnaises","CC","FPU",76,16146,15541,"31","31046",213100464,"Baren",12,12,"m 0.61647471,43.740789 0.014829,7.15e-4 0.020048,-8.81e-4 0.00802,0.006 -3.241e-4,0.0023 0,0 -0.033666,0.0016 -0.00907,-0.0023 -0.00187,-0.0052 z"
"31",200072635,"CC Pyrénées Haut Garonnaises","CC","FPU",76,16146,15541,"31","31081",213100811,"Bourg-d'Oueil",7,7,"m 0.47304831,43.743973 0.00548,-0.009 0.021934,0.0037 0.00474,0.0058 0.00458,-3.85e-4 0.00123,0.01324 -0.022968,0.01067 -0.00793,3.03e-4 0,0 -0.011436,-0.0018 -0.00726,-0.005 0.012437,-0.0076 z"
"31",200072635,"CC Pyrénées Haut Garonnaises","CC","FPU",76,16146,15541,"31","31559",213105596,"Trébons-de-Luchon",7,7,"m 0.57133521,43.817246 0,0 -0.00953,-0.01061 9.04e-5,-7.58e-4 0.016,-10e-4 z"
"31",200072635,"CC Pyrénées Haut Garonnaises","CC","FPU",76,16146,15541,"31","31127",213101272,"Caubous",5,4,"m 0.53535011,43.751925 3.629e-4,0.0068 -0.00941,0.01149 -0.00122,0.0067 -0.00102,0.0025 -0.00671,0.0012 0,0 -0.011662,-0.0037 0.018871,-0.01871 0.00215,-0.01264 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31483",213104839,"Saint-Gaudens",12204,11664,"m 0.69617441,43.497688 -0.0049,-0.02383 0.00908,-0.0012 0.015261,0.0068 0.014623,-0.01308 0.020628,-0.008 -7.13e-5,-0.0069 0.00465,0.01236 0.00624,0.0047 -0.00692,0.008 0.00505,0.01621 -0.00381,0.0021 0.00269,0.01382 -0.00899,-6.31e-4 -0.00763,0.01187 -0.00791,0.0033 -0.00265,0.0097 0,0 -0.00351,-6.27e-4 -0.00262,-0.0097 -0.03271,-0.01117 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31390",213103906,"Montréjeau",2758,2726,"m 0.55650141,43.512105 0.01946,0.0017 0.010202,0.01406 -0.00423,0.0057 -0.0025,-0.0025 -0.00818,2.65e-4 -0.00623,0.0077 0,0 -0.03166,-0.0099 4.438e-4,-0.0097 0.012437,-0.0018 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31585",213105851,"Villeneuve-de-Rivière",1786,1756,"m 0.64727611,43.494039 -0.00584,-0.01618 0.00329,-0.0057 0.00912,-1.54e-4 0.00533,0.0051 0.0321,-0.0032 0.0049,0.02383 -0.00349,0.01373 -0.012701,-0.0016 -0.00314,0.0022 0,0 -0.012331,-0.0046 -0.00216,-0.0053 -0.00741,2.15e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31080",213100803,"Boulogne-sur-Gesse",1688,1654,"m 0.61577021,43.33535 7.253e-4,-0.0027 0.00361,-0.0099 0.01377,-0.0025 0.00302,-0.0062 -0.028914,-0.01175 0.00484,-0.0048 0.032599,0.0033 0.011997,-0.005 0.030005,0.01699 -0.00645,0.01537 0.01108,0.0054 -0.019029,0.01134 0,0 -0.012943,0.0043 -0.00797,-0.0038 -0.018982,5.04e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31239",213102395,"L'Isle-en-Dodon",1662,1636,"m 0.79087851,43.240444 0.00961,-0.0084 0.0099,-0.01541 -0.00192,-0.0032 3.655e-4,-4.48e-4 0.013037,7.44e-4 0.026376,-0.0043 0.025686,0.01001 -0.00687,0.01211 1.46e-4,0.0063 -0.00837,0.0068 -0.00237,0.0092 -0.00358,0.0059 0,0 -0.00251,-0.0019 -0.014289,-0.0087 -0.016905,0.0031 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31247",213102478,"Labarthe-Rivière",1327,1299,"m 0.65223911,43.517335 0.0015,-0.01168 0.0012,-0.0034 0.00741,-2.15e-4 0.00216,0.0053 0.012331,0.0046 6.451e-4,0.0069 0.024931,0.02087 0.00492,0.0074 -0.00888,0.002 -0.017964,-0.0033 -0.014833,0.01288 0,0 -0.00764,-0.0028 -0.00214,-0.01358 0.00137,-0.0093 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31028",213100282,"Aurignac",1312,1242,"m 0.86814191,43.419239 -0.0081,-0.0068 -0.00507,-0.0061 -0.027694,-0.01709 0.0079,-0.003 -0.00242,-0.0063 0.00756,-0.0034 0.027466,0.0052 0.01776,0.01146 0.00942,5.53e-4 0.011953,0.0032 0.00101,0.0097 0.00762,0.0083 0.00117,0.0066 -7.449e-4,0.0018 0,0 -0.00858,-0.0014 -0.025213,-0.0085 -0.00938,-1.85e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31270",213102700,"Landorthe",1047,1018,"m 0.75477441,43.47652 0.00692,-0.008 0.013735,5.52e-4 0.016827,0.0085 0.00455,-4.35e-4 0.00104,-0.0067 0.01197,0.002 -0.00752,0.006 -0.00184,0.0063 -0.00815,0.0073 0.00475,0.0053 -0.00201,0.0029 0,0 -0.018669,-3.1e-5 -0.00725,-0.0077 -0.00929,1.21e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31427",213104276,"Pointis-Inard",953,934,"m 0.78556491,43.521727 0.00273,-0.0065 0.00406,2.68e-4 0.00838,-0.0064 0.00395,7.56e-4 0.00237,0.0061 0.011809,-0.003 0.012587,0.0082 -0.001,0.01455 -0.012501,0.0028 -0.00537,0.0045 -0.012779,0.0019 0,0 -0.02736,-0.0011 -0.00879,-0.0028 -0.00377,-0.01269 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31565",213105653,"Valentine",892,878,"m 0.69268171,43.511422 0.03271,0.01117 0.00262,0.0097 -0.00713,0.0047 -0.018459,0.0028 0,0 -0.024931,-0.02087 -6.451e-4,-0.0069 0.00314,-0.0022 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31246",213102460,"Labarthe-Inard",882,867,"m 0.81288111,43.509066 -0.00211,-0.0088 0.00606,-0.01089 0.031634,0.0074 0.014545,0.0067 4.19e-5,0.0094 -0.012914,4.1e-4 -0.010513,0.0052 -0.00328,-0.0021 -0.00489,0.0047 0,0 -0.012587,-0.0082 -0.011809,0.003 -0.00237,-0.0061 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31344",213103443,"Miramont-de-Comminges",772,759,"m 0.74208221,43.519912 0.00763,-0.01187 0.00899,6.31e-4 0.016022,-4.13e-4 0.00535,0.005 0.00823,0.002 -0.00273,0.0065 -0.025679,0.0065 -0.00859,0.003 -0.011368,0.01096 0,0 -0.00371,-6.15e-4 -0.00471,-0.0086 0.00265,-0.0097 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31147",213101470,"Clarac",680,668,"m 0.61631511,43.481375 0.014654,0.03137 -0.00875,0.0096 0,0 -0.00985,-0.02278 -0.00934,-0.0076 -4.865e-4,-0.0067 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31175",213101751,"Estancarbon",620,610,"m 0.78007041,43.513238 -0.00535,-0.005 -0.016022,4.13e-4 -0.00269,-0.01382 0.00381,-0.0021 0.00929,-1.21e-4 0.00725,0.0077 0.018669,3.1e-5 0.015729,-8.7e-5 0.00211,0.0088 -0.0082,7.79e-4 0,0 -0.00395,-7.56e-4 -0.00838,0.0064 -0.00406,-2.68e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31430",213104300,"Ponlat-Taillebourg",616,600,"m 0.56859001,43.486527 6.641e-4,-2.76e-4 0.018819,-0.0036 0.00621,0.0042 0.00825,-0.0015 4.865e-4,0.0067 0.00934,0.0076 0.00985,0.02278 0,0 -0.00769,8.27e-4 -0.011722,-0.0073 -0.013384,-0.0079 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31031",213100316,"Ausson",610,592,"m 0.58942081,43.507898 0.013384,0.0079 -0.00201,0.0061 0.00353,0.0088 -0.014118,0.0044 0,0 -0.00828,-0.0016 0.00423,-0.0057 -0.010202,-0.01406 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31586",213105869,"Villeneuve-Lécussan",566,562,"m 0.44350431,43.482269 0.019675,-0.0094 0.021919,-0.0057 0.018875,-0.01001 0.023189,-10e-4 -4.171e-4,0.0066 -0.022121,0.01827 -0.00961,0.0056 0.00396,0.0086 -0.00851,0.0028 -0.024583,0.0038 0,0 -0.011783,-0.0012 0.010916,-0.0063 -0.00908,-0.0076 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31076",213100761,"Bordes-de-Rivière",483,470,"m 0.65353861,43.465242 3.106e-4,0.0067 -0.00912,1.54e-4 -0.00329,0.0057 0.00584,0.01618 0.00767,0.0082 -0.0012,0.0034 -0.020644,0.0042 -0.00213,0.0029 0,0 -0.014654,-0.03137 0.015602,-0.0072 0.00356,-0.0058 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31159",213101595,"Le Cuing",480,476,"m 0.59024151,43.463949 -0.00127,-0.0068 0.023295,-0.01183 0.00511,-0.0018 0.00553,0.01206 0.012902,7.96e-4 0.00547,0.0053 0.013526,-1.51e-4 -4.016e-4,0.0034 -8.59e-4,3.33e-4 -0.018062,0.0031 -0.00356,0.0058 -0.015602,0.0072 -0.013781,0.0039 0,0 -0.00825,0.0015 -0.00621,-0.0042 0.00316,-0.0023 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31109",213101090,"Cassagnabère-Tournas",471,467,"m 0.77640711,43.405209 -0.00832,-0.0056 -0.00653,-6.29e-4 0.00726,-0.0079 -0.00645,-0.01241 0.00622,-0.004 -0.00554,-0.0092 0.00353,-0.0022 0.037435,-6.87e-4 0.02783,-0.0021 0.00803,-9.71e-4 0.00252,0.0087 -0.00321,0.0021 0.00114,0.0061 -0.00756,0.0034 0.00242,0.0063 -0.0079,0.003 -0.00566,0.005 -0.00183,0.01283 0,0 -0.017968,7.52e-4 -0.015641,-0.0066 -0.00544,0.0049 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31070",213100704,"Blajan",454,446,"m 0.62987681,43.364486 -0.014606,-0.0081 0.00922,-0.0078 0.00863,-0.0027 0.018982,-5.04e-4 0.00797,0.0038 0.012943,-0.0043 0.013288,0.01259 -0.012995,7.83e-4 0.00274,0.0093 -0.021554,0.0049 0,0 -0.016491,0.0052 -0.011916,-0.0042 -9.469e-4,-0.003 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31513",213105133,"Saint-Plancard",401,393,"m 0.52674561,43.462706 4.17e-4,-0.0066 0.00663,-0.0041 -0.00258,-0.0026 0.020943,-0.01289 0.024409,-0.0091 0.00139,-0.0032 0.020772,0.0074 0.013539,0.01368 -0.023295,0.01183 0.00127,0.0068 0,0 -0.010301,-0.0036 -0.014409,-0.0085 -0.015763,0.0074 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31556",213105562,"Les Tourreilles",386,377,"m 0.52534821,43.490049 0.032238,9.38e-4 0.00196,-0.0031 0.00904,-0.0014 0.020831,0.02137 -0.013459,0.0059 0,0 -0.01946,-0.0017 -0.032402,-10e-4 -0.011518,-0.0171 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31502",213105026,"Saint-Marcet",371,362,"m 0.71912851,43.414531 0.00932,-0.006 -0.00247,-0.0024 0.018206,-0.0085 0.017367,0.0014 0.00653,6.29e-4 0.00832,0.0056 -0.00347,0.0054 0.00455,0.005 -0.00196,0.0027 -0.00766,0.0029 -0.00196,0.0065 -0.012595,0.0034 -0.0072,0.01215 0,0 -0.00744,-0.01162 -0.017037,-0.0017 -0.00816,-0.01094 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31197",213101975,"Franquevielle",339,331,"m 0.54778271,43.466652 0.013237,9.06e-4 0.00823,0.01869 -6.641e-4,2.76e-4 -0.00905,0.0014 -0.00196,0.0031 -0.032238,-9.38e-4 -0.012767,0.0039 -0.013609,0.0012 0,0 -0.00396,-0.0086 0.00961,-0.0056 0.022938,-0.0049 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31023",213100233,"Aulon",318,311,"m 0.81824121,43.443174 -0.00999,-0.01174 -0.014977,-0.0084 -0.01776,-0.0048 0.00196,-0.0027 -0.00455,-0.005 0.00347,-0.0054 0.00433,9.46e-4 0.00544,-0.0049 0.015641,0.0066 0.017968,-7.52e-4 0.00448,0.0088 0.00745,0.0032 0.012294,-1.12e-4 -0.00165,0.0084 0.00741,0.0024 -0.00262,0.0098 0.00419,0.0013 0,0 -0.00244,0.0065 -0.00458,1.09e-4 -0.013606,-0.0085 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31278",213102783,"Latoue",317,313,"m 0.75330261,43.431082 0.012595,-0.0034 0.00196,-0.0065 0.00766,-0.0029 0.01776,0.0048 0.014977,0.0084 0.00999,0.01174 -0.00202,0.0065 -0.00744,0.0034 -0.00296,0.0098 0,0 -0.014079,-0.0025 -0.038627,-0.0098 -0.00702,-0.0075 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31443",213104433,"Puymaurin",304,297,"m 0.72654551,43.259624 -0.025314,-0.0076 0.00294,-0.0034 0.012344,-0.01439 0.016193,0.0067 0.012763,-0.0096 0.00735,-0.0083 -0.00436,-0.006 0.00267,-0.0028 0.028658,0.01083 0.00923,6.74e-4 0.011467,0.0062 -0.00961,0.0084 -0.00618,0.01597 -0.018422,0.003 -0.013921,-0.0021 -0.00912,0.0078 0,0 -0.00642,0.0039 -0.00377,-0.0014 -0.0026,-0.009 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31302",213103021,"Lodes",302,295,"m 0.61738061,43.443449 0.016694,-0.0057 0.018792,0.0016 0.011704,-0.0052 0.01859,0.0024 0.00303,-0.0027 0.00426,-0.0014 0.016254,0.0068 -0.011701,0.0047 -0.00765,0.0037 -0.00234,0.006 -0.030216,0.0078 0,0 -0.013526,1.51e-4 -0.00547,-0.0053 -0.012902,-7.96e-4 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31005",213100050,"Alan",299,291,"m 0.91322691,43.387917 0.011252,-0.0057 -0.00223,-0.0061 0.00339,-0.0023 0.00684,-0.0013 0.00895,-0.0021 0.00852,0.0029 0.00671,0.01046 -0.014885,0.007 -0.00676,0.01199 0.00124,0.0064 -0.019533,0.01226 0,0 -0.00117,-0.0066 -0.00762,-0.0083 -0.00101,-0.0097 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31276",213102767,"Larroque",294,289,"m 0.58998851,43.404264 0.00806,2.88e-4 0.011668,-0.0043 -1.985e-4,-0.006 -8.711e-4,-0.0065 0.010522,0.0063 -0.00101,0.0033 0.011401,0.0056 0.00831,-0.0018 0.00359,-0.006 0.0068,0.0045 0.00242,0.0058 -0.00658,0.0081 -9.372e-4,0.0093 -0.00985,0.0067 7.671e-4,0.0082 -0.016694,0.0057 -0.00511,0.0018 0,0 -0.013539,-0.01368 -0.020772,-0.0074 -0.00418,-0.0037 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31289",213102890,"Lécussan",287,284,"m 0.50692181,43.441376 0.024293,0.008 0.00258,0.0026 -0.00663,0.0041 -0.023189,10e-4 -0.018875,0.01001 -0.02192,0.0057 -0.019675,0.0094 0,0 -6.292e-4,-5.7e-5 0.014749,-0.01387 0.020716,-0.0086 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31108",213101082,"Cardeilhac",272,265,"m 0.63407481,43.437709 -7.671e-4,-0.0082 0.00985,-0.0067 9.372e-4,-0.0093 0.025603,-0.0059 0.022745,-0.01048 0.012871,6.53e-4 0.00649,-0.0038 0.014173,0.01214 0.00247,0.0024 -0.00932,0.006 -0.01808,0.0016 -0.023412,0.01 0.00855,0.0078 0,0 -0.00303,0.0027 -0.01859,-0.0024 -0.011704,0.0052 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31412",200064210,"Péguilhan",271,263,"m 0.68742521,43.31276 -0.030005,-0.01699 0.018469,-0.0121 0.017593,0.0034 0.023923,-0.01939 1.248e-4,-2.72e-4 0.00758,0.01496 0.026032,0.0046 -0.020902,0.0167 0.00203,0.0061 0,0 -0.00843,0.0022 -0.01279,-0.0028 -0.00622,0.0047 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31008",213100084,"Anan",261,258,"m 0.79087851,43.240444 0.028298,0.01166 0.016905,-0.0031 0.014289,0.0087 -0.00479,-1.29e-4 -0.016052,0.01716 -0.01351,0.003 0,0 -0.026945,-0.005 -0.00815,-0.0075 0.00378,-0.0089 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31536",213105364,"Saux-et-Pomarède",257,249,"m 0.70036211,43.472664 -0.00908,0.0012 -0.0321,0.0032 -0.00533,-0.0051 -3.107e-4,-0.0067 8.59e-4,-3.33e-4 0.01888,-0.003 0.028876,0.0023 0.017551,-0.0121 0.00859,0.0028 0.010557,-0.0066 -0.00149,-0.0033 0.00874,-0.0018 0.00701,0.0075 -0.00232,8.14e-4 0,0 7.13e-5,0.0069 -0.020628,0.008 -0.014623,0.01308 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31138",213101389,"Charlas",255,250,"m 0.67493981,43.389639 0.00667,-0.01298 -0.00555,-0.0092 -0.00274,-0.0093 0.012995,-7.83e-4 0.00752,-0.0019 0.013601,0.0067 -0.00478,0.0055 0.00963,0.01491 0.00816,0.0032 -0.00864,0.0081 0,0 -0.00649,0.0038 -0.012871,-6.53e-4 -0.013713,-0.0014 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31468",213104680,"Saint-André",245,237,"m 0.83125131,43.326398 -0.00894,-0.0073 0.02064,-0.01075 0.00359,0.0018 0.00453,0.006 0.01268,-0.0026 0.012727,0.004 -0.011865,0.0056 -0.00468,0.006 0.017085,0.02074 -0.00808,0.0032 0.00161,0.0067 -0.00572,0.0051 -0.022453,0.0033 0,0 -0.00252,-0.0087 -0.00803,9.71e-4 -0.00865,-0.02289 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31083",213100837,"Boussan",236,234,"m 0.83917881,43.370279 0.00321,-0.0021 0.022453,-0.0033 0.00572,-0.0051 -0.00161,-0.0067 0.00808,-0.0032 0.017763,0.0059 0.00109,0.0069 0.0046,0.0061 0.00461,8.55e-4 -0.011542,0.01055 0.00141,0.01344 0,0 -0.00942,-5.53e-4 -0.01776,-0.01146 -0.027466,-0.0052 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31170",213101702,"Escanecrabe",234,232,"m 0.71532011,43.333225 0.00876,0.0017 0.00521,-0.0085 0.00823,-0.0027 -0.00519,-0.0091 0.035534,0.01048 -0.00353,0.0061 0.00197,0.0031 0.024369,0.01526 0.013335,0.01291 0,0 -0.037435,6.87e-4 -0.00828,-0.01083 -0.044733,-0.01613 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31487",213104870,"Saint-Ignan",234,229,"m 0.65479921,43.461481 0.030216,-0.0078 0.00234,-0.006 0.00765,-0.0037 0.015558,0.0076 0.00915,6.25e-4 0,0 -0.017551,0.0121 -0.028876,-0.0023 -0.01888,0.003 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31386",213103864,"Montoulieu-Saint-Bernard",223,217,"m 0.92564121,43.373847 -0.00339,0.0023 0.00223,0.0061 -0.011252,0.0057 -0.00631,0.0089 0,0 -0.011953,-0.0032 -0.00141,-0.01344 0.011542,-0.01055 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31141",213101413,"Ciadoux",222,220,"m 0.70374321,43.337592 0.00181,-0.0027 0.00801,0.0014 0.044733,0.01613 0.00828,0.01083 -0.00353,0.0022 0.00554,0.0092 -0.00622,0.004 -0.016752,0.0019 0,0 -0.00806,-0.01366 -0.00416,-0.0088 -0.010934,-0.0097 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31363",213103633,"Montbernard",220,215,"m 0.73233991,43.314679 0.00312,-0.0043 -0.00319,-6.53e-4 -0.00203,-0.0061 0.020902,-0.0167 0.030084,0.0094 0.02916,0.0071 -0.00468,0.0056 -0.013217,0.0175 0.00181,0.0057 0,0 -0.012455,-10e-4 -0.011963,-0.009 -0.00201,0.0028 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31482",213104821,"Saint-Frajou",216,214,"m 0.82065751,43.28274 -0.00464,-0.005 0.01351,-0.003 0.016052,-0.01716 0.00479,1.29e-4 0.00251,0.0019 0.00434,-9.86e-4 0.00154,0.0064 0.016944,0.004 -4.081e-4,0.0063 0.010003,0.0065 -5.382e-4,0.0062 -0.016971,0.005 2.12e-5,0.0059 -0.016143,0.0066 0,0 -0.028399,-0.01421 0.00218,-0.0025 -0.00664,-0.0035 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31305",213103054,"Loudet",205,199,"m 0.59123151,43.480322 -0.00316,0.0023 -0.018819,0.0036 0,0 -0.00823,-0.01869 0.01892,-0.0072 0.010301,0.0036 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31178",213101785,"Fabas",204,200,"m 0.85108331,43.316139 -0.00453,-0.006 0.00513,-0.0045 0.016143,-0.0066 -2.13e-5,-0.0059 0.016971,-0.005 5.382e-4,-0.0062 0.010201,-0.0015 0.014024,0.0012 0.00298,0.006 0.012432,0.0012 0.00558,0.0045 0.00899,0.0098 -0.012832,0.0074 -0.017828,-0.002 -0.010722,0.01041 -0.00842,0.0021 0,0 -0.00963,-0.0046 -0.00359,0.0012 -0.012727,-0.004 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31385",213103856,"Montmaurin",202,197,"m 0.61815831,43.397321 0.00101,-0.0033 -0.010522,-0.0063 0.00844,-8.8e-4 0.009,-0.01356 0.011916,0.0042 0.016491,-0.0052 0.013561,-8.7e-5 -0.018397,0.01825 -0.0014,0.0091 0,0 -0.0068,-0.0045 -0.00359,0.006 -0.00831,0.0018 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31274",213102742,"Larcan",190,185,"m 0.71970441,43.452151 -0.00915,-6.25e-4 -0.015558,-0.0076 0.011701,-0.0047 0.010747,-0.0093 0.00418,2e-6 0.017037,0.0017 0.00744,0.01162 0,0 -0.00874,0.0018 0.00149,0.0033 -0.010557,0.0066 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31537",213105372,"Savarthès",189,185,"m 0.80045361,43.484845 0.00184,-0.0063 0.011206,0.0049 0.00333,0.006 -0.00606,0.01089 0,0 -0.015729,8.7e-5 0.00201,-0.0029 -0.00475,-0.0053 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31373",213103732,"Montesquieu-Guittaut",182,177,"m 0.75087551,43.269015 -0.00764,-0.004 0.00912,-0.0078 0.013921,0.0021 0.018422,-0.003 -0.00378,0.0089 0.00815,0.0075 -0.00928,0.0069 0.00634,0.01126 -0.00491,0.0054 0,0 -0.030083,-0.0094 0.00611,-0.0052 -8.345e-4,-0.0034 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31158",213101587,"Cuguron",181,174,"m 0.49046001,43.498002 0.00851,-0.0028 0.013609,-0.0012 0.011518,0.0171 0.032402,10e-4 -0.010257,0.0054 -0.012437,0.0018 -0.010283,0.0013 0,0 -0.017764,-0.0028 -0.00452,-0.01201 -0.00886,-0.0013 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31494",213104946,"Saint-Laurent",179,178,"m 0.78907371,43.272789 0.026945,0.005 0.00464,0.005 -0.00183,0.0027 0.00664,0.0035 -0.00218,0.0025 -0.012892,0.01201 0,0 -0.02916,-0.0071 0.00491,-0.0054 -0.00634,-0.01126 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31063",213100639,"Benque",170,168,"m 0.89479211,43.355826 0.00393,-0.0012 3.742e-4,-0.0093 0.010732,-0.0049 0.021998,-0.0044 3.7e-6,-0.0033 0.00832,6.69e-4 0.00361,0.0084 -0.00947,0.0066 0.00184,0.006 -0.00365,0.01829 -0.00684,0.0013 0,0 -0.020547,-0.0042 -0.00461,-8.55e-4 -0.0046,-0.0061 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31347",213103476,"Molas",169,166,"m 0.75610001,43.208472 0.00209,-0.003 -0.00502,-0.0094 0.018422,3.48e-4 0.036875,0.01709 0.00192,0.0032 -0.0099,0.01541 0,0 -0.011467,-0.0062 -0.00923,-6.74e-4 -0.028658,-0.01083 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31078",213100787,"Boudrac",149,147,"m 0.50693421,43.413468 0.011621,-0.01267 0.016414,0.0043 0.01118,-0.005 0.0069,0.0039 -0.00712,0.0038 -0.00303,0.0062 0.00395,0.0088 -0.017374,0.01219 -0.022549,0.0063 -0.028582,0.01841 -0.020716,0.0086 0,0 0.00311,-0.0041 0.039724,-0.02526 0.021364,-0.01905 z"
"31",200072643,"CC Coeur et Coteaux du Comminges","CC","FPU",104,45399,44192,"31","31251",213102510,"Labastide-Paumès",148,147,"m 0.91771201,43.279999 -0.00102,-0.0062 0.00401,-0.005 0.00768,-0.0013 0.030191,0.0057 0.015309,0.0069 -0.00622,1.71e-4 -0.01768,0.0038 -0.00578,0.0088 -0.013676,4.68e-4 0,0 -0.00559,-0.0045 -0.012431,-0.0012 -0.00298,-0.006 z"
