dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2023;pmun_2023;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76555;217605559;Saint-André-sur-Cailly;842;821;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76547;217605476;La Rue-Saint-Pierre;782;773;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76738;217607381;Vieux-Manoir;778;767;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76548;217605484;Ry;776;760;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76152;217601525;Cailly;753;749;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76412;217604123;Martainville-Épreville;726;716;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76046;217600469;Auzouville-sur-Ry;702;690;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76007;217600071;Anceaumeville;699;689;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76163;217601632;Catenay;695;681;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76571;217605716;Sainte-Croix-sur-Buchy;691;688;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76105;217601053;Le Bocasse;664;657;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76111;217601111;Bois-l'Évêque;620;610;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76740;217607407;La Vieux-Rue;588;578;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76106;217601061;Bois-d'Ennebourg;577;569;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76285;217602853;Fresne-le-Plan;575;567;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76502;217605021;Pierreval;551;541;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76369;217603695;La Houssaye-Béranger;541;534;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76573;217605732;Saint-Denis-le-Thiboult;512;498;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76247;217602473;Esteville;500;496;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76230;217602309;Elbeuf-sur-Andelle;481;475;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76188;217601889;Cottévrard;478;474;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76120;217601202;Bosc-Bordel;451;441;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76316;217603166;Grainville-sur-Ry;450;441;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76113;217601137;Boissay;416;409;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76038;217600386;Authieux-Ratiéville;407;401;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76290;217602903;Frichemesnil;403;393;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76581;217605815;Saint-Germain-des-Essourts;392;383;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76328;217603281;Grigneuseville;381;376;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76121;217601210;Bosc-Édeline;369;366;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76554;217605542;Saint-Aignan-sur-Ry;353;350;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76396;217603968;Longuerue;340;338;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76583;217605831;Saint-Germain-sous-Cailly;336;331;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76094;217600949;Bierville;333;331;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76107;217601079;Bois-Guilbert;301;297;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76243;217602432;Ernemont-sur-Buchy;295;293;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76177;217601772;Claville-Motteville;282;276;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76062;217600626;Beaumont-le-Hareng;267;264;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76756;217607563;Yquebeuf;241;240;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76109;217601095;Bois-Héroult;177;173;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76359;217603596;Héronchelles;149;147;;;
76;200070449;CC inter-Caux-Vexin;CC;FPU;64;56540;55643;76;76521;217605211;Rebets;148;147;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76351;217603513;Le Havre;167658;165830;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76447;217604479;Montivilliers;15719;15500;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76305;217603059;Gonfreville-l'Orcher;9101;9042;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76341;217603414;Harfleur;8387;8333;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76552;217605526;Sainte-Adresse;7406;7216;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76481;217604818;Octeville-sur-Mer;6189;6070;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76647;217606474;Saint-Romain-de-Colbosc;4397;4355;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76270;217602705;Fontaine-la-Mallet;2691;2637;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76238;217602382;Épouville;2677;2638;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76196;217601962;Criquetot-l'Esneval;2645;2563;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76296;217602960;Gainneville;2525;2495;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76563;217605633;Saint-Aubin-Routot;1956;1935;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76595;217605955;Saint-Jouin-Bruneval;1872;1837;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76275;217602754;Fontenay;1690;1664;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76533;217605336;Rogerville;1686;1668;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76167;217601673;Cauville-sur-Mer;1627;1599;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76596;217605963;Saint-Laurent-de-Brèvedent;1529;1491;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76716;217607167;Turretot;1524;1505;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76616;217606169;Saint-Martin-du-Manoir;1493;1460;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76014;217600147;Angerville-l'Orcher;1415;1400;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76169;217601699;La Cerlangue;1402;1287;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76307;217603075;Gonneville-la-Mallet;1395;1376;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76522;217605229;La Remuée;1298;1274;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76404;217604040;Manéglise;1288;1265;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76254;217602549;Étretat;1244;1238;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76250;217602507;Étainhus;1230;1203;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76534;217605344;Rolleville;1208;1196;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76657;217606573;Saint-Vigor-d'Ymonville;1164;1141;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76409;217604099;Mannevillette;922;909;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76551;217605518;Sainneville;863;852;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76660;217606607;Sandouville;806;795;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76714;217607142;Les Trois-Pierres;800;786;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76239;217602390;Épretot;798;784;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76303;217603034;Gommerville;734;726;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76361;217603612;Heuqueville;722;713;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76658;217606581;Saint-Vincent-Cramesnil;716;695;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76693;217606938;Le Tilleul;693;686;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76017;217600170;Anglesqueville-l'Esneval;668;662;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76117;217601178;Bordeaux-Saint-Clair;664;644;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76615;217606151;Saint-Martin-du-Bec;660;637;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76586;217605864;Saint-Gilles-de-la-Neuville;649;644;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76314;217603141;Graimbouville;625;616;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76064;217600642;Beaurepaire;511;498;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76508;217605088;La Poterie-Cap-d'Antifer;468;453;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76734;217607340;Vergetot;457;445;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76477;217604776;Notre-Dame-du-Bec;456;449;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76489;217604891;Oudalle;452;441;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76609;217606094;Sainte-Marie-au-Bosc;378;367;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76357;217603570;Hermeville;370;354;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76206;217602069;Cuverville;352;344;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76741;217607415;Villainville;294;282;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76268;217602689;Fongueusemare;187;182;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76079;217600790;Bénouville;183;182;;;
76;200084952;CU Le Havre Seine Métropole;CU;FPU;54;268985;265498;76;76501;217605013;Pierrefiques;141;134;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76302;217603026;Goderville;2893;2853;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76143;217601434;Bretteville-du-Grand-Caux;1389;1366;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76141;217601418;Bréauté;1380;1367;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76650;217606508;Saint-Sauveur-d'Émalleville;1255;1226;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76408;217604081;Manneville-la-Goupil;1064;1051;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76224;217602242;Écrainville;991;972;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76068;217600683;Bec-de-Mortagne;660;643;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76725;217607258;Vattetot-sous-Beaumont;583;578;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76603;217606037;Saint-Maclou-la-Brière;468;462;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76021;217600212;Annouville-Vilmesnil;464;461;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76033;217600337;Auberville-la-Renault;462;456;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76317;217603174;Grainville-Ymauville;442;430;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76669;217606698;Sausseuzemare-en-Caux;436;429;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76213;217602135;Daubeuf-Serville;408;399;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76304;217603042;Gonfreville-Caillot;386;385;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76747;217607472;Virville;351;348;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76368;217603687;Houquetot;341;335;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76425;217604255;Mentheville;301;296;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76695;217606953;Tocqueville-les-Murs;285;280;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76076;217600766;Bénarville;272;267;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76118;217601186;Bornambusc;256;248;;;
76;247600505;CC Campagne-de-Caux;CC;FPU;22;15276;15038;76;76012;217600121;Angerville-Bailleul;189;186;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76255;217602556;Eu;6853;6653;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76711;217607118;Le Tréport;4533;4441;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76192;217601921;Criel-sur-Mer;2669;2617;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80533;218005064;Mers-les-Bains;2632;2573;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80373;218003580;Gamaches;2540;2461;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80039;218000370;Ault;1399;1383;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80714;218006724;Saint-Quentin-la-Motte-Croix-au-Bailly;1308;1275;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76374;217603745;Incheville;1219;1202;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80235;218002277;Dargnies;1203;1184;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76638;217606383;Saint-Pierre-en-Val;1103;1087;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76252;217602523;Étalondes;1077;1047;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80063;218000610;Beauchamps;988;973;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80127;218001204;Bouvaincourt-sur-Bresle;842;833;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76507;217605070;Ponts-et-Marais;834;819;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76644;217606441;Saint-Rémy-Boscrocourt;813;797;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76435;217604354;Le Mesnil-Réaume;811;795;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80826;218007748;Woignarue;797;779;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76266;217602663;Flocques;716;701;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80364;218003499;Friaucourt;709;697;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76394;217603943;Longroy;640;634;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80613;218005783;Oust-Marest;634;618;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76442;217604420;Monchy-sur-Eu;591;578;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80265;218002541;Embreville;570;563;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80148;218001410;Buigny-lès-Gamaches;403;397;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76422;217604222;Melleville;270;264;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;80;80018;218000164;Allenay;254;249;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76438;217604388;Millebosc;242;237;;;
76;247600588;CC des Villes Soeurs;CC;FPU;28;36871;36073;76;76058;217600584;Baromesnil;221;216;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76392;217603927;Londinières;1273;1253;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76286;217602861;Fresnoy-Folny;686;678;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76677;217606771;Smermesnil;376;368;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76749;217607498;Wanchy-Capval;343;335;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76148;217601483;Bures-en-Bray;332;328;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76320;217603208;Grandcourt;323;317;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76202;217602028;Croixdalle;322;319;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76487;217604875;Osmoy-Saint-Valery;321;315;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76553;217605534;Sainte-Agathe-d'Aliermont;302;298;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76175;217601756;Clais;268;261;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76052;217600527;Bailleul-Neuville;224;223;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76511;217605112;Preuseville;159;158;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76280;217602804;Fréauville;137;136;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76053;217600535;Baillolet;111;109;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76635;217606359;Saint-Pierre-des-Jonquières;74;74;;;
76;247600604;CC de Londinières;CC;FA;16;5274;5195;76;76512;217605120;Puisenval;23;23;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76758;217607589;Yvetot;11485;11280;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76289;200057339;Saint Martin de l'If;1752;1728;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76610;217606102;Sainte-Marie-des-Champs;1589;1576;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76043;217600436;Auzebosc;1498;1138;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76718;217607183;Valliquerville;1461;1423;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76041;200087369;Les Hauts-de-Caux;1365;1347;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76001;217600014;Allouville-Bellefosse;1174;1155;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76702;217607027;Touffreville-la-Corbeline;851;835;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76433;217604339;Mesnil-Panneville;749;742;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76203;217602036;Croix-Mare;740;733;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76348;217603489;Hautot-Saint-Sulpice;696;688;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76568;217605682;Saint-Clair-sur-les-Monts;623;611;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76223;217602234;Écalles-Alix;515;509;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76110;217601103;Bois-Himont;474;469;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76160;217601608;Carville-la-Folletière;433;424;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76225;217602259;Écretteville-lès-Baons;375;369;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76347;217603471;Hautot-le-Vatois;357;351;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76055;217600550;Baons-le-Comte;351;334;;;
76;247600620;CC Yvetot Normandie;CC;FPU;19;26819;26035;76;76531;217605310;Rocquefort;331;323;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76057;217600576;Barentin;12478;12239;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76495;217604958;Pavilly;6216;6164;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76743;217607431;Villers-Écalles;1772;1753;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76385;217603851;Limésy;1537;1483;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76135;217601350;Bouville;1008;996;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76234;217602341;Émanville;765;753;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76099;217600998;Blacqueville;739;730;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76566;217605666;Sainte-Austreberthe;660;654;;;
76;247600646;CC Caux - Austreberthe;CC;FPU;9;25597;25189;76;76311;217603117;Goupillières;422;417;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76618;200056943;Petit-Caux;9862;9654;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76624;217606243;Saint-Nicolas-d'Aliermont;3778;3718;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76235;217602358;Envermeu;2126;1993;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76562;217605625;Saint-Aubin-le-Cauf;860;838;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76652;217606524;Saint-Vaast-d'Équiqueville;767;762;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76472;217604727;Notre-Dame-d'Aliermont;759;754;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76437;217604370;Meulers;576;562;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76220;217602200;Douvrend;534;522;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76054;217600543;Bailly-en-Rivière;526;522;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76071;217600717;Bellengreville;487;473;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76210;217602101;Dampierre-Saint-Nicolas;454;453;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76665;217606656;Sauchay;443;438;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76155;217601558;Canehan;387;383;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76288;217602887;Freulleville;365;362;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76590;217605906;Saint-Jacques-d'Aliermont;343;341;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76619;217606193;Saint-Martin-le-Gaillard;289;284;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76049;217600493;Avesnes-en-Val;283;275;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76630;217606300;Saint-Ouen-sous-Bailly;234;227;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76703;217607035;Touffreville-sur-Eu;223;215;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76745;217607456;Villy-sur-Yères;207;205;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76207;217602077;Cuverville-sur-Yères;202;196;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76526;217605260;Ricarville-du-Val;192;185;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76671;217606714;Sept-Meules;172;171;;;
76;247600729;CC Falaises du Talou;CC;FPU;24;24140;23604;76;76371;217603711;Les Ifs;71;71;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76217;217602176;Dieppe;28535;28091;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76482;217604826;Offranville;3373;3162;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76026;217600261;Arques-la-Bataille;2570;2526;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76349;217603497;Hautot-sur-Mer;1966;1896;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76545;217605450;Rouxmesnil-Bouteilles;1852;1811;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76414;217604149;Martin-Église;1655;1605;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76565;217605658;Saint-Aubin-sur-Scie;1301;1200;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76707;217607076;Tourville-sur-Arques;1235;1200;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76720;217607209;Varengeville-sur-Mer;983;952;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76324;217603240;Grèges;867;852;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76008;217600089;Ancourt;641;630;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76030;217600303;Aubermesnil-Beaumais;519;516;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76605;217606052;Sainte-Marguerite-sur-Mer;476;463;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76413;217604131;Martigny;425;419;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76667;217606672;Sauqueville;348;342;;;
76;247600786;CA de la Région Dieppoise;CA;FPU;16;46859;45775;76;76184;217601848;Colmesnil-Manneville;113;110;;;
77;200023125;CC Les Portes Briardes Entre Villes et Forêts;CC;FPU;5;46511;45988;77;77350;217703503;Ozoir-la-Ferrière;20921;20712;;;
